ensembl_id	uniprotkb_id	gene_names	is_known_drug_tgt	is_disease_associated
ENSP00000360270	Q96E52	OMA1	False	True
ENSP00000360270	Q96E52	MPRP1	False	True
ENSP00000360280	O75553	DAB1	False	True
ENSP00000360281	P07358	C8B	False	True
ENSP00000360290	P54646	PRKAA2	True	True
ENSP00000360290	P54646	AMPK	True	True
ENSP00000360290	P54646	AMPK2	True	True
ENSP00000360293	Q9BX66	SORBS1	False	True
ENSP00000360293	Q9BX66	KIAA0894	False	True
ENSP00000360293	Q9BX66	KIAA1296	False	True
ENSP00000360293	Q9BX66	SH3D5	False	True
ENSP00000360296	O14495	PLPP3	False	True
ENSP00000360296	O14495	LPP3	False	True
ENSP00000360296	O14495	PPAP2B	False	True
ENSP00000360299	Q5T601	ADGRF1	False	True
ENSP00000360299	Q5T601	GPR110	False	True
ENSP00000360299	Q5T601	PGR19	False	True
ENSP00000360305	O00151	PDLIM1	False	True
ENSP00000360305	O00151	CLIM1	False	True
ENSP00000360305	O00151	CLP36	False	True
ENSP00000360310	Q9Y5K1	SPO11	False	True
ENSP00000360312	Q8WZ55	BSND	False	True
ENSP00000360312	Q8WZ55	BART	False	True
ENSP00000360315	Q8N0U2	TMEM61	False	False
ENSP00000360316	Q15392	DHCR24	False	True
ENSP00000360316	Q15392	KIAA0018	False	True
ENSP00000360317	P10632	CYP2C8	False	True
ENSP00000360320	Q3ZCV2	LEXM	False	True
ENSP00000360320	Q3ZCV2	LEM	False	True
ENSP00000360320	Q3ZCV2	C1orf177	False	True
ENSP00000360323	Q5TAA0	TTC22	False	True
ENSP00000360327	Q7L3T8	PARS2	False	True
ENSP00000360329	O95801	TTC4	False	True
ENSP00000360329	O95801	My044	False	True
ENSP00000360360	P0C2W7	CT47B1	False	False
ENSP00000360360	P0C2W7	CT47.13	False	False
ENSP00000360365	Q9ULC4	MCTS1	False	True
ENSP00000360365	Q9ULC4	MCT1	False	True
ENSP00000360366	Q8WXI4	ACOT11	False	True
ENSP00000360366	Q8WXI4	BFIT	False	True
ENSP00000360366	Q8WXI4	KIAA0707	False	True
ENSP00000360366	Q8WXI4	THEA	False	True
ENSP00000360371	Q9BWW4	SSBP3	False	True
ENSP00000360371	Q9BWW4	SSDP	False	True
ENSP00000360371	Q9BWW4	SSDP1	False	True
ENSP00000360372	P33261	CYP2C19	True	True
ENSP00000360376	Q5JX69	FAM209B	False	False
ENSP00000360376	Q5JX69	C20orf107	False	False
ENSP00000360379	Q5JX71	FAM209A	False	False
ENSP00000360379	Q5JX71	C20orf106	False	False
ENSP00000360381	Q5VXM1	CDCP2	False	True
ENSP00000360398	O95847	SLC25A27	False	True
ENSP00000360398	O95847	UCP4	False	True
ENSP00000360398	O95847	UNQ772/PRO1566	False	True
ENSP00000360411	Q5T700	LDLRAD1	False	True
ENSP00000360412	Q8WTT2	NOC3L	False	True
ENSP00000360412	Q8WTT2	AD24	False	True
ENSP00000360412	Q8WTT2	C10orf117	False	True
ENSP00000360412	Q8WTT2	FAD24	False	True
ENSP00000360421	Q9Y546	LRRC42	False	True
ENSP00000360423	Q00975	CACNA1B	True	True
ENSP00000360423	Q00975	CACH5	True	True
ENSP00000360423	Q00975	CACNL1A5	True	True
ENSP00000360425	Q14206	RCAN2	False	True
ENSP00000360425	Q14206	DSCR1L1	False	True
ENSP00000360425	Q14206	ZAKI4	False	True
ENSP00000360431	Q9P212	PLCE1	False	True
ENSP00000360431	Q9P212	KIAA1516	False	True
ENSP00000360431	Q9P212	PLCE	False	True
ENSP00000360431	Q9P212	PPLC	False	True
ENSP00000360436	Q9UJA9	ENPP5	False	True
ENSP00000360436	Q9UJA9	UNQ550/PRO1107	False	True
ENSP00000360437	Q96KR6	FAM210B	False	True
ENSP00000360437	Q96KR6	C20orf108	False	True
ENSP00000360437	Q96KR6	PSEC0265	False	True
ENSP00000360441	Q9BQY4	RHOXF2	False	True
ENSP00000360441	Q9BQY4	PEPP2	False	True
ENSP00000360441	Q9BQY4	THG1	False	True
ENSP00000360455	P0C7M4	RHOXF2B	False	False
ENSP00000360464	Q8N5F7	NKAP	False	True
ENSP00000360472	O95970	LGI1	False	True
ENSP00000360472	O95970	EPT	False	True
ENSP00000360472	O95970	UNQ775/PRO1569	False	True
ENSP00000360473	Q9NQP4	PFDN4	False	True
ENSP00000360473	Q9NQP4	PFD4	False	True
ENSP00000360475	Q8N5I2	ARRDC1	False	True
ENSP00000360483	Q9BTX1	NDC1	False	True
ENSP00000360483	Q9BTX1	TMEM48	False	True
ENSP00000360485	Q86UN6	AKAP14	False	False
ENSP00000360485	Q86UN6	AKAP28	False	False
ENSP00000360488	Q70Z53	FRA10AC1	False	False
ENSP00000360488	Q70Z53	C10orf4	False	False
ENSP00000360488	Q70Z53	PRO2972	False	False
ENSP00000360492	O15239	NDUFA1	False	True
ENSP00000360493	Q13950	RUNX2	False	True
ENSP00000360493	Q13950	AML3	False	True
ENSP00000360493	Q13950	CBFA1	False	True
ENSP00000360493	Q13950	OSF2	False	True
ENSP00000360493	Q13950	PEBP2A	False	True
ENSP00000360497	O15541	RNF113A	False	True
ENSP00000360497	O15541	RNF113	False	True
ENSP00000360497	O15541	ZNF183	False	True
ENSP00000360498	Q8IXM3	MRPL41	False	True
ENSP00000360498	Q8IXM3	BMRP	False	True
ENSP00000360498	Q8IXM3	MRPL27	False	True
ENSP00000360498	Q8IXM3	RPML27	False	True
ENSP00000360498	Q8IXM3	PIG3	False	True
ENSP00000360500	Q96MA1	DMRTB1	False	True
ENSP00000360502	P51160	PDE6C	True	True
ENSP00000360502	P51160	PDEA2	True	True
ENSP00000360515	O75486	SUPT3H	False	True
ENSP00000360515	O75486	SPT3	False	True
ENSP00000360522	P02753	RBP4	False	True
ENSP00000360522	P02753	PRO2222	False	True
ENSP00000360525	P61326	MAGOH	False	True
ENSP00000360525	P61326	MAGOHA	False	True
ENSP00000360526	O75362	ZNF217	False	True
ENSP00000360526	O75362	ZABC1	False	True
ENSP00000360530	Q6X4W1	NSMF	False	True
ENSP00000360530	Q6X4W1	NELF	False	True
ENSP00000360532	Q99459	CDC5L	False	True
ENSP00000360532	Q99459	KIAA0432	False	True
ENSP00000360532	Q99459	PCDC5RP	False	True
ENSP00000360538	Q5NUL3	FFAR4	True	True
ENSP00000360538	Q5NUL3	GPR120	True	True
ENSP00000360538	Q5NUL3	GPR129	True	True
ENSP00000360538	Q5NUL3	O3FAR1	True	True
ENSP00000360538	Q5NUL3	PGR4	True	True
ENSP00000360540	Q53EZ4	CEP55	False	True
ENSP00000360540	Q53EZ4	C10orf3	False	True
ENSP00000360540	Q53EZ4	URCC6	False	True
ENSP00000360541	P23786	CPT2	True	True
ENSP00000360541	P23786	CPT1	True	True
ENSP00000360552	Q9NRE2	TSHZ2	False	True
ENSP00000360552	Q9NRE2	C20orf17	False	True
ENSP00000360552	Q9NRE2	TSH2	False	True
ENSP00000360552	Q9NRE2	ZNF218	False	True
ENSP00000360560	Q5JU00	TCTE1	False	True
ENSP00000360560	Q5JU00	DRC5	False	True
ENSP00000360561	Q5MY95	ENTPD8	False	True
ENSP00000360561	Q5MY95	UNQ2492/PRO5779	False	True
ENSP00000360569	P22307	SCP2	False	True
ENSP00000360576	Q9UHB4	NDOR1	False	True
ENSP00000360576	Q9UHB4	NR1	False	True
ENSP00000360577	Q86YB7	ECHDC2	False	True
ENSP00000360583	Q6WRX3	ZYG11A	False	True
ENSP00000360583	Q6WRX3	ZYG11	False	True
ENSP00000360593	Q96BR5	COA7	False	True
ENSP00000360593	Q96BR5	C1orf163	False	True
ENSP00000360593	Q96BR5	RESA1	False	True
ENSP00000360593	Q96BR5	SELRC1	False	True
ENSP00000360597	Q2I0M4	LRRC26	False	True
ENSP00000360597	Q2I0M4	CAPC	False	True
ENSP00000360608	Q05586	GRIN1	True	True
ENSP00000360608	Q05586	NMDAR1	True	True
ENSP00000360609	P08238	HSP90AB1	True	True
ENSP00000360609	P08238	HSP90B	True	True
ENSP00000360609	P08238	HSPC2	True	True
ENSP00000360609	P08238	HSPCB	True	True
ENSP00000360613	P49459	UBE2A	False	True
ENSP00000360613	P49459	RAD6A	False	True
ENSP00000360623	Q13415	ORC1	False	True
ENSP00000360623	Q13415	ORC1L	False	True
ENSP00000360623	Q13415	PARC1	False	True
ENSP00000360626	Q9UIX4	KCNG1	True	True
ENSP00000360635	Q9UHL4	DPP7	False	True
ENSP00000360635	Q9UHL4	DPP2	False	True
ENSP00000360635	Q9UHL4	QPP	False	True
ENSP00000360642	Q5T0F9	CC2D1B	False	False
ENSP00000360642	Q5T0F9	KIAA1836	False	False
ENSP00000360644	O60762	DPM1	False	True
ENSP00000360645	Q9UKM7	MAN1B1	False	True
ENSP00000360645	Q9UKM7	UNQ747/PRO1477	False	True
ENSP00000360660	Q9NQX5	NPDC1	False	True
ENSP00000360664	Q96K17	BTF3L4	False	False
ENSP00000360671	P05141	SLC25A5	True	True
ENSP00000360671	P05141	AAC2	True	True
ENSP00000360671	P05141	ANT2	True	True
ENSP00000360672	Q9BYG5	PARD6B	False	False
ENSP00000360672	Q9BYG5	PAR6B	False	False
ENSP00000360676	Q96EK9	KTI12	False	False
ENSP00000360676	Q96EK9	SBBI81	False	False
ENSP00000360682	Q9BUH6	PAXX	False	True
ENSP00000360682	Q9BUH6	C9orf142	False	True
ENSP00000360682	Q9BUH6	XLS	False	True
ENSP00000360683	P18031	PTPN1	False	True
ENSP00000360683	P18031	PTP1B	False	True
ENSP00000360687	P41222	PTGDS	True	True
ENSP00000360687	P41222	PDS	True	True
ENSP00000360688	O95881	TXNDC12	False	True
ENSP00000360688	O95881	TLP19	False	True
ENSP00000360688	O95881	UNQ713/PRO1376	False	True
ENSP00000360689	Q9H2K2	TNKS2	False	True
ENSP00000360689	Q9H2K2	PARP5B	False	True
ENSP00000360689	Q9H2K2	TANK2	False	True
ENSP00000360689	Q9H2K2	TNKL	False	True
ENSP00000360690	Q496Y0	LONRF3	False	True
ENSP00000360690	Q496Y0	RNF127	False	True
ENSP00000360696	Q6JVE5	LCN12	False	False
ENSP00000360715	A5PLL7	PEDS1	False	True
ENSP00000360715	A5PLL7	TMEM189	False	True
ENSP00000360715	A5PLL7	TMEM189-UBE2V1	False	True
ENSP00000360715	A5PLL7	KUA	False	True
ENSP00000360715	A5PLL7	PDES	False	True
ENSP00000360718	P20337	RAB3B	False	True
ENSP00000360727	Q3YEC7	RABL6	False	True
ENSP00000360727	Q3YEC7	C9orf86	False	True
ENSP00000360727	Q3YEC7	PARF	False	True
ENSP00000360730	P78552	IL13RA1	False	True
ENSP00000360730	P78552	IL13R	False	True
ENSP00000360730	P78552	IL13RA	False	True
ENSP00000360753	Q6JVE9	LCN8	False	True
ENSP00000360753	Q6JVE9	LCN5	False	True
ENSP00000360757	Q5VUD6	DIPK1B	False	True
ENSP00000360757	Q5VUD6	C9orf136	False	True
ENSP00000360757	Q5VUD6	FAM69B	False	True
ENSP00000360757	Q5VUD6	PP6977	False	True
ENSP00000360761	O15120	AGPAT2	False	True
ENSP00000360762	Q15327	ANKRD1	False	True
ENSP00000360762	Q15327	C193	False	True
ENSP00000360762	Q15327	CARP	False	True
ENSP00000360762	Q15327	HA1A2	False	True
ENSP00000360764	Q9UHF1	EGFL7	False	True
ENSP00000360764	Q9UHF1	MEGF7	False	True
ENSP00000360764	Q9UHF1	UNQ187/PRO1449	False	True
ENSP00000360776	O43286	B4GALT5	False	True
ENSP00000360777	Q9NRR6	INPP5E	False	True
ENSP00000360782	Q10713	PMPCA	False	True
ENSP00000360782	Q10713	INPP5E	False	True
ENSP00000360782	Q10713	KIAA0123	False	True
ENSP00000360782	Q10713	MPPA	False	True
ENSP00000360793	Q96Q89	KIF20B	False	True
ENSP00000360793	Q96Q89	KRMP1	False	True
ENSP00000360793	Q96Q89	MPHOSPH1	False	True
ENSP00000360797	Q9H257	CARD9	False	True
ENSP00000360798	P42566	EPS15	False	True
ENSP00000360798	P42566	AF1P	False	True
ENSP00000360803	Q5SXM8	DNLZ	False	True
ENSP00000360803	Q5SXM8	C9orf151	False	True
ENSP00000360806	Q14721	KCNB1	True	True
ENSP00000360811	Q9UBR4	LHX3	False	True
ENSP00000360821	Q9BSL1	UBAC1	False	True
ENSP00000360821	Q9BSL1	GBDR1	False	True
ENSP00000360821	Q9BSL1	KPC2	False	True
ENSP00000360821	Q9BSL1	UBADC1	False	True
ENSP00000360822	Q5JUK3	KCNT1	False	True
ENSP00000360822	Q5JUK3	KIAA1422	False	True
ENSP00000360824	Q5T7R7	C1orf185	False	True
ENSP00000360829	Q7Z4J2	GLT6D1	False	True
ENSP00000360829	Q7Z4J2	GLTDC1	False	True
ENSP00000360829	Q7Z4J2	GT6M7	False	True
ENSP00000360850	Q9Y399	MRPS2	False	True
ENSP00000360850	Q9Y399	CGI-91	False	True
ENSP00000360855	Q6ZSM3	SLC16A12	False	True
ENSP00000360855	Q6ZSM3	MCT12	False	True
ENSP00000360858	Q99784	OLFM1	False	True
ENSP00000360858	Q99784	NOE1	False	True
ENSP00000360858	Q99784	NOEL1	False	True
ENSP00000360860	Q13325	IFIT5	False	True
ENSP00000360860	Q13325	ISG58	False	True
ENSP00000360860	Q13325	RI58	False	True
ENSP00000360869	P09914	IFIT1	False	True
ENSP00000360869	P09914	G10P1	False	True
ENSP00000360869	P09914	IFI56	False	True
ENSP00000360869	P09914	IFNAI1	False	True
ENSP00000360869	P09914	ISG56	False	True
ENSP00000360871	O00602	FCN1	False	True
ENSP00000360871	O00602	FCNM	False	True
ENSP00000360874	Q5T764	IFIT1B	False	False
ENSP00000360874	Q5T764	IFIT1L	False	False
ENSP00000360882	P20908	COL5A1	False	True
ENSP00000360883	O14879	IFIT3	False	True
ENSP00000360883	O14879	CIG-49	False	True
ENSP00000360883	O14879	IFI60	False	True
ENSP00000360883	O14879	IFIT4	False	True
ENSP00000360883	O14879	ISG60	False	True
ENSP00000360891	P09913	IFIT2	False	True
ENSP00000360891	P09913	CIG-42	False	True
ENSP00000360891	P09913	G10P2	False	True
ENSP00000360891	P09913	IFI54	False	True
ENSP00000360891	P09913	ISG54	False	True
ENSP00000360899	Q7L4P6	BEND5	False	True
ENSP00000360899	Q7L4P6	C1orf165	False	True
ENSP00000360905	Q5VU57	AGBL4	False	True
ENSP00000360905	Q5VU57	CCP6	False	True
ENSP00000360913	Q9NWH7	SPATA6	False	True
ENSP00000360916	P52735	VAV2	False	True
ENSP00000360918	O95992	CH25H	False	True
ENSP00000360922	O95793	STAU1	False	True
ENSP00000360922	O95793	STAU	False	True
ENSP00000360938	Q9UL12	SARDH	False	True
ENSP00000360938	Q9UL12	DMGDHL1	False	True
ENSP00000360939	P30085	CMPK1	True	True
ENSP00000360939	P30085	CMK	True	True
ENSP00000360939	P30085	CMPK	True	True
ENSP00000360939	P30085	UCK	True	True
ENSP00000360939	P30085	UMK	True	True
ENSP00000360939	P30085	UMPK	True	True
ENSP00000360944	Q15468	STIL	False	True
ENSP00000360944	Q15468	SIL	False	True
ENSP00000360958	Q5TCH4	CYP4A22	False	True
ENSP00000360961	Q5H943	CT83	False	True
ENSP00000360961	Q5H943	CXorf61	False	True
ENSP00000360961	Q5H943	KKLC1	False	True
ENSP00000360966	Q9UGQ3	SLC2A6	False	True
ENSP00000360966	Q9UGQ3	GLUT6	False	True
ENSP00000360968	Q8N118	CYP4X1	False	True
ENSP00000360968	Q8N118	UNQ1929/PRO4404	False	True
ENSP00000360973	P50052	AGTR2	True	True
ENSP00000360985	Q9Y6D5	ARFGEF2	False	True
ENSP00000360985	Q9Y6D5	ARFGEP2	False	True
ENSP00000360985	Q9Y6D5	BIG2	False	True
ENSP00000360988	Q9P127	LUZP4	False	True
ENSP00000360991	P13584	CYP4B1	False	True
ENSP00000360994	Q96FJ0	STAMBPL1	False	True
ENSP00000360994	Q96FJ0	AMSHLP	False	True
ENSP00000360994	Q96FJ0	KIAA1373	False	True
ENSP00000360997	Q76LX8	ADAMTS13	False	True
ENSP00000360997	Q76LX8	C9orf8	False	True
ENSP00000360997	Q76LX8	UNQ6102/PRO20085	False	True
ENSP00000360998	Q5VYY1	ANKRD22	False	True
ENSP00000361001	O75071	EFCAB14	False	True
ENSP00000361001	O75071	KIAA0494	False	True
ENSP00000361004	Q14627	IL13RA2	False	True
ENSP00000361004	Q14627	IL13R	False	True
ENSP00000361007	Q5W064	LIPJ	False	True
ENSP00000361007	Q5W064	LIPL1	False	True
ENSP00000361009	Q8TCU6	PREX1	False	True
ENSP00000361009	Q8TCU6	KIAA1415	False	True
ENSP00000361010	Q9GZR2	REXO4	False	True
ENSP00000361010	Q9GZR2	PMC2	False	True
ENSP00000361010	Q9GZR2	XPMC2H	False	True
ENSP00000361014	Q9BUB5	MKNK1	True	True
ENSP00000361014	Q9BUB5	MNK1	True	True
ENSP00000361021	P60484	PTEN	True	True
ENSP00000361021	P60484	MMAC1	True	True
ENSP00000361021	P60484	TEP1	True	True
ENSP00000361025	Q8NE28	STKLD1	False	True
ENSP00000361025	Q8NE28	C9orf96	False	True
ENSP00000361025	Q8NE28	SGK071	False	True
ENSP00000361027	Q4VCS5	AMOT	False	True
ENSP00000361027	Q4VCS5	KIAA1071	False	True
ENSP00000361032	Q15527	SURF2	False	True
ENSP00000361036	Q86WI0	LHFPL1	False	False
ENSP00000361036	Q86WI0	UNQ5824/PRO19643	False	False
ENSP00000361042	Q15526	SURF1	False	True
ENSP00000361042	Q15526	SURF-1	False	True
ENSP00000361043	Q92698	RAD54L	False	True
ENSP00000361043	Q92698	RAD54A	False	True
ENSP00000361048	Q96LR2	LURAP1	False	True
ENSP00000361048	Q96LR2	C1orf190	False	True
ENSP00000361048	Q96LR2	LRAP35A	False	True
ENSP00000361048	Q96LR2	LRP35A	False	True
ENSP00000361057	O15260	SURF4	False	True
ENSP00000361057	O15260	SURF-4	False	True
ENSP00000361060	Q8WZA1	POMGNT1	False	True
ENSP00000361060	Q8WZA1	MGAT1.2	False	True
ENSP00000361060	Q8WZA1	UNQ746/PRO1475	False	True
ENSP00000361064	Q9UNW1	MINPP1	False	True
ENSP00000361064	Q9UNW1	MIPP	False	True
ENSP00000361064	Q9UNW1	UNQ900/PRO1917	False	True
ENSP00000361066	Q9Y6Q9	NCOA3	False	True
ENSP00000361066	Q9Y6Q9	AIB1	False	True
ENSP00000361066	Q9Y6Q9	BHLHE42	False	True
ENSP00000361066	Q9Y6Q9	RAC3	False	True
ENSP00000361066	Q9Y6Q9	TRAM1	False	True
ENSP00000361072	O60635	TSPAN1	False	True
ENSP00000361076	P62424	RPL7A	False	True
ENSP00000361076	P62424	SURF-3	False	True
ENSP00000361076	P62424	SURF3	False	True
ENSP00000361083	Q15847	ADIRF	False	True
ENSP00000361083	Q15847	AFRO	False	True
ENSP00000361083	Q15847	APM2	False	True
ENSP00000361083	Q15847	C10orf116	False	True
ENSP00000361084	Q6P1L8	MRPL14	False	True
ENSP00000361084	Q6P1L8	MRPL32	False	True
ENSP00000361084	Q6P1L8	RPML32	False	True
ENSP00000361087	O76070	SNCG	False	True
ENSP00000361087	O76070	BCSG1	False	True
ENSP00000361087	O76070	PERSYN	False	True
ENSP00000361087	O76070	PRSN	False	True
ENSP00000361092	O75683	SURF6	False	True
ENSP00000361092	O75683	SURF-6	False	True
ENSP00000361095	Q5SWH9	TMEM69	False	True
ENSP00000361095	Q5SWH9	C1orf154	False	True
ENSP00000361095	Q5SWH9	HSPC229	False	True
ENSP00000361097	Q9H8L6	MMRN2	False	True
ENSP00000361097	Q9H8L6	EMILIN3	False	True
ENSP00000361107	P36894	BMPR1A	True	True
ENSP00000361107	P36894	ACVRLK3	True	True
ENSP00000361107	P36894	ALK3	True	True
ENSP00000361110	Q8N5D6	GBGT1	False	True
ENSP00000361110	Q8N5D6	UNQ2513/PRO6002	False	True
ENSP00000361112	Q9BU40	CHRDL1	False	True
ENSP00000361112	Q9BU40	NRLN1	False	True
ENSP00000361120	Q12967	RALGDS	False	True
ENSP00000361120	Q12967	KIAA1308	False	True
ENSP00000361120	Q12967	RGF	False	True
ENSP00000361140	P14550	AKR1A1	False	True
ENSP00000361140	P14550	ALDR1	False	True
ENSP00000361140	P14550	ALR	False	True
ENSP00000361141	Q9UHM6	OPN4	False	True
ENSP00000361141	Q9UHM6	MOP	False	True
ENSP00000361143	Q5U3C3	TMEM164	False	True
ENSP00000361151	P19835	CEL	False	False
ENSP00000361151	P19835	BAL	False	False
ENSP00000361158	Q96S53	TESK2	False	True
ENSP00000361160	Q9H7U1	CCSER2	False	False
ENSP00000361160	Q9H7U1	FAM190B	False	False
ENSP00000361160	Q9H7U1	KIAA1128	False	False
ENSP00000361160	Q9H7U1	NPD012	False	False
ENSP00000361162	Q96GM8	TOE1	False	True
ENSP00000361170	Q9UIF7	MUTYH	False	True
ENSP00000361170	Q9UIF7	MYH	False	True
ENSP00000361173	Q9UJ90	KCNE5	True	True
ENSP00000361173	Q9UJ90	AMMECR2	True	True
ENSP00000361173	Q9UJ90	KCNE1L	True	True
ENSP00000361177	Q9P2V4	LRIT1	False	True
ENSP00000361177	Q9P2V4	LRRC21	False	True
ENSP00000361177	Q9P2V4	PAL	False	True
ENSP00000361180	Q9Y5Q8	GTF3C5	False	True
ENSP00000361180	Q9Y5Q8	CDABP0017	False	True
ENSP00000361186	Q96S44	TP53RK	False	True
ENSP00000361186	Q96S44	C20orf64	False	True
ENSP00000361186	Q96S44	PRPK	False	True
ENSP00000361199	Q6UWK7	GPR15LG	False	True
ENSP00000361199	Q6UWK7	C10orf99	False	True
ENSP00000361199	Q6UWK7	GPR15L	False	True
ENSP00000361199	Q6UWK7	UNQ1833/PRO3446	False	True
ENSP00000361202	O14654	IRS4	False	True
ENSP00000361206	Q9NVS2	MRPS18A	False	True
ENSP00000361207	Q9H3K2	GHITM	False	False
ENSP00000361207	Q9H3K2	DERP2	False	False
ENSP00000361207	Q9H3K2	MICS1	False	False
ENSP00000361207	Q9H3K2	TMBIM5	False	False
ENSP00000361207	Q9H3K2	My021	False	False
ENSP00000361207	Q9H3K2	UNQ244/PRO281	False	False
ENSP00000361214	P56975	NRG3	False	True
ENSP00000361219	Q9UKN8	GTF3C4	False	False
ENSP00000361232	Q9H8H2	DDX31	False	True
ENSP00000361238	Q9H1X1	RSPH9	False	True
ENSP00000361238	Q9H1X1	C6orf206	False	True
ENSP00000361238	Q9H1X1	MRPS18AL1	False	True
ENSP00000361245	Q5T447	HECTD3	False	True
ENSP00000361263	Q13905	RAPGEF1	False	True
ENSP00000361263	Q13905	GRF2	False	True
ENSP00000361266	Q9Y6C5	PTCH2	False	True
ENSP00000361266	Q9Y6C5	UNQ560/PRO1121/PRO57079	False	True
ENSP00000361272	Q96IM9	DYDC2	False	True
ENSP00000361275	Q9H4B4	PLK3	True	True
ENSP00000361275	Q9H4B4	CNK	True	True
ENSP00000361275	Q9H4B4	FNK	True	True
ENSP00000361275	Q9H4B4	PRK	True	True
ENSP00000361278	Q8WWB3	DYDC1	False	True
ENSP00000361278	Q8WWB3	DPY30D1	False	True
ENSP00000361278	Q8WWB3	RSD-9	False	True
ENSP00000361278	Q8WWB3	RSD9	False	True
ENSP00000361281	Q8NFU0	BEST4	False	True
ENSP00000361281	Q8NFU0	VMD2L2	False	True
ENSP00000361285	Q9HA47	UCK1	False	True
ENSP00000361285	Q9HA47	URK1	False	True
ENSP00000361287	Q00266	MAT1A	True	True
ENSP00000361287	Q00266	AMS1	True	True
ENSP00000361287	Q00266	MATA1	True	True
ENSP00000361298	Q99661	KIF2C	False	True
ENSP00000361298	Q99661	KNSL6	False	True
ENSP00000361302	Q9Y6A1	POMT1	False	True
ENSP00000361306	Q8WYN0	ATG4A	False	True
ENSP00000361306	Q8WYN0	APG4A	False	True
ENSP00000361306	Q8WYN0	AUTL2	False	True
ENSP00000361310	Q9Y253	POLH	False	True
ENSP00000361310	Q9Y253	RAD30	False	True
ENSP00000361310	Q9Y253	RAD30A	False	True
ENSP00000361310	Q9Y253	XPV	False	True
ENSP00000361311	Q6P2H8	TMEM53	False	False
ENSP00000361311	Q6P2H8	NET4	False	False
ENSP00000361331	O43414	ERI3	False	False
ENSP00000361331	O43414	PINT1	False	False
ENSP00000361331	O43414	PRNPIP	False	False
ENSP00000361331	O43414	PRNPIP1	False	False
ENSP00000361337	Q5JTB6	PLAC9	False	False
ENSP00000361338	Q8NBV4	PLPP7	False	True
ENSP00000361338	Q8NBV4	C9orf67	False	True
ENSP00000361338	Q8NBV4	PPAPDC3	False	True
ENSP00000361345	Q5JUQ0	FAM78A	False	False
ENSP00000361345	Q5JUQ0	C9orf59	False	False
ENSP00000361355	Q8TBM7	TMEM254	False	True
ENSP00000361355	Q8TBM7	C10orf57	False	True
ENSP00000361359	P25942	CD40	False	True
ENSP00000361359	P25942	TNFRSF5	False	True
ENSP00000361363	Q9NPF5	DMAP1	False	True
ENSP00000361363	Q9NPF5	KIAA1425	False	True
ENSP00000361366	P35247	SFTPD	False	True
ENSP00000361366	P35247	COLEC7	False	True
ENSP00000361366	P35247	PSPD	False	True
ENSP00000361366	P35247	SFTP4	False	True
ENSP00000361373	Q5JT82	KLF17	False	True
ENSP00000361373	Q5JT82	ZNF393	False	True
ENSP00000361383	A6PVM9	AIF1L	False	False
ENSP00000361392	Q8N4L8	CCDC24	False	False
ENSP00000361397	Q5VZR2	NUTM2G	False	False
ENSP00000361397	Q5VZR2	FAM22G	False	False
ENSP00000361400	X6REF7	SFTPA2	False	False
ENSP00000361405	P14780	MMP9	True	True
ENSP00000361405	P14780	CLG4B	True	True
ENSP00000361411	Q8N2G6	ZCCHC24	False	True
ENSP00000361411	Q8N2G6	C10orf56	False	True
ENSP00000361413	Q8N539	FIBCD1	False	True
ENSP00000361413	Q8N539	UNQ701/PRO1346	False	True
ENSP00000361418	O94829	IPO13	False	True
ENSP00000361418	O94829	KIAA0724	False	True
ENSP00000361418	O94829	RANBP13	False	True
ENSP00000361423	P00519	ABL1	True	True
ENSP00000361423	P00519	ABL	True	True
ENSP00000361423	P00519	JTK7	True	True
ENSP00000361433	Q13868	EXOSC2	False	True
ENSP00000361433	Q13868	RRP4	False	True
ENSP00000361446	O14802	POLR3A	False	True
ENSP00000361458	Q99576	TSC22D3	False	True
ENSP00000361458	Q99576	DSIPI	False	True
ENSP00000361458	Q99576	GILZ	False	True
ENSP00000361465	O15160	POLR1C	False	True
ENSP00000361465	O15160	POLR1E	False	True
ENSP00000361467	Q8TDM6	DLG5	False	True
ENSP00000361467	Q8TDM6	KIAA0583	False	True
ENSP00000361467	Q8TDM6	PDLG	False	True
ENSP00000361471	P00966	ASS1	False	True
ENSP00000361471	P00966	ASS	False	True
ENSP00000361473	O75164	KDM4A	False	True
ENSP00000361473	O75164	JHDM3A	False	True
ENSP00000361473	O75164	JMJD2	False	True
ENSP00000361473	O75164	JMJD2A	False	True
ENSP00000361473	O75164	KIAA0677	False	True
ENSP00000361475	P62166	NCS1	True	True
ENSP00000361475	P62166	FLUP	True	True
ENSP00000361475	P62166	FREQ	True	True
ENSP00000361483	Q5VW38	GPR107	False	True
ENSP00000361483	Q5VW38	KIAA1624	False	True
ENSP00000361483	Q5VW38	LUSTR1	False	True
ENSP00000361486	Q9H4Z3	PCIF1	False	True
ENSP00000361486	Q9H4Z3	C20orf67	False	True
ENSP00000361486	Q9H4Z3	CAPAM	False	True
ENSP00000361486	Q9H4Z3	PPP1R121	False	True
ENSP00000361499	Q9GZM5	YIPF3	False	True
ENSP00000361499	Q9GZM5	C6orf109	False	True
ENSP00000361499	Q9GZM5	KLIP1	False	True
ENSP00000361502	Q5T013	HYI	False	True
ENSP00000361502	Q5T013	HT036	False	True
ENSP00000361502	Q5T013	SB156	False	True
ENSP00000361512	P60891	PRPS1	False	True
