source	dst
DB00361	DB11581
DB00361	DB06589
DB00361	DB09073
DB00361	DB09074
DB00361	DB01254
DB00361	DB12332
DB00361	DB00501
DB00361	DB01128
DB00361	DB01259
DB00361	DB06663
DB00361	DB06791
DB00361	DB09063
DB00361	DB11703
DB00361	DB00041
DB00361	DB00444
DB00361	DB00619
DB00361	DB00694
DB00361	DB00997
DB00361	DB01248
DB00361	DB06616
DB00361	DB03010
DB00361	DB06233
DB00361	DB07348
DB00361	DB11752
DB00361	DB00530
DB00361	DB00313
DB00361	DB00481
DB00361	DB01388
DB00361	DB05482
DB00361	DB06370
DB00361	DB06469
DB00361	DB11805
DB00361	DB09030
DB00361	DB05239
DB00361	DB09079
DB00361	DB11952
DB00361	DB12141
DB00361	DB12887
DB00361	DB09330
DB00361	DB11886
DB00361	DB00914
DB00361	DB00377
DB00361	DB00203
DB00361	DB00571
DB00361	DB00641
DB00361	DB00904
DB00361	DB11757
DB00361	DB11718
DB00361	DB00433
DB00361	DB01095
DB00361	DB05109
DB00361	DB08901
DB00361	DB11963
DB00361	DB00831
DB00361	DB09036
DB00361	DB00016
DB00361	DB00019
DB00361	DB00020
DB00361	DB00091
DB00361	DB11652
DB00361	DB00104
DB00361	DB15569
DB00361	DB04868
DB00361	DB06595
DB00361	DB01026
DB00361	DB01167
DB00361	DB11730
DB00361	DB01234
DB00361	DB00648
DB00361	DB08899
DB00361	DB11901
DB00361	DB15463
DB00361	DB12130
DB00361	DB11672
DB00361	DB16390
DB00361	DB12597
DB00361	DB15119
DB00361	DB11697
DB00361	DB06650
DB00361	DB06343
DB00377	DB01041
DB00377	DB00501
DB00377	DB05812
DB00377	DB06603
DB00377	DB12332
DB00377	DB00091
DB00377	DB00313
DB00377	DB00433
DB00377	DB00831
DB00377	DB00904
DB00377	DB01168
DB00377	DB08910
DB00377	DB00282
DB00377	DB00563
DB00377	DB00580
DB00377	DB00605
DB00377	DB00958
DB00377	DB00864
DB00377	DB00007
DB00377	DB00014
DB00377	DB00041
DB00377	DB00262
DB00377	DB00279
DB00377	DB00290
DB00377	DB00322
DB00377	DB00331
DB00377	DB00351
DB00377	DB00432
DB00377	DB00441
DB00377	DB00480
DB00377	DB00499
DB00377	DB00571
DB00377	DB00631
DB00377	DB00635
DB00377	DB00665
DB00377	DB00851
DB00377	DB00853
DB00377	DB00928
DB00377	DB01024
DB00377	DB01030
DB00377	DB01101
DB00377	DB01169
DB00377	DB01181
DB00377	DB01261
DB00377	DB06186
DB00377	DB06809
DB00377	DB06813
DB00377	DB08877
DB00377	DB08911
DB00377	DB09256
DB00377	DB09570
DB00377	DB00982
DB00377	DB00398
DB00377	DB00515
DB00377	DB00642
DB00377	DB00997
DB00377	DB01388
DB00377	DB01590
DB00377	DB06370
DB00377	DB12500
DB00377	DB15119
DB00377	DB00022
DB00377	DB00317
DB00377	DB00361
DB00377	DB00570
DB00377	DB00619
DB00377	DB06287
DB00377	DB06589
DB00377	DB08881
DB00377	DB00914
DB00377	DB00188
DB00377	DB00203
DB00377	DB00641
DB00377	DB01095
DB00377	DB09053
DB00377	DB11757
DB00377	DB11718
DB00377	DB11963
DB00377	DB00675
DB00377	DB13874
DB00377	DB00530
DB00377	DB05109
DB00377	DB08901
DB00377	DB01268
DB00377	DB12141
DB00377	DB09036
DB00377	DB11652
DB00377	DB15569
DB00377	DB00196
DB00377	DB00227
DB00377	DB08865
DB00377	DB11581
DB00377	DB01026
DB00377	DB06595
DB00377	DB01167
DB00377	DB04868
DB00377	DB11730
DB00377	DB08899
DB00377	DB11901
DB00377	DB00648
DB00377	DB01234
DB00377	DB11672
DB00377	DB14568
DB00377	DB08912
DB00385	DB00072
DB00385	DB00016
DB00398	DB06643
DB00398	DB00008
DB00398	DB00011
DB00398	DB00018
DB00398	DB00033
DB00398	DB00034
DB00398	DB00056
DB00398	DB00059
DB00398	DB00068
DB00398	DB00069
DB00398	DB00073
DB00398	DB00078
DB00398	DB00087
DB00398	DB00105
DB00398	DB00242
DB00398	DB00262
DB00398	DB00290
DB00398	DB00291
DB00398	DB00293
DB00398	DB00305
DB00398	DB00322
DB00398	DB00352
DB00398	DB00428
DB00398	DB00432
DB00398	DB00480
DB00398	DB00515
DB00398	DB00526
DB00398	DB00631
DB00398	DB00635
DB00398	DB00642
DB00398	DB00853
DB00398	DB00928
DB00398	DB01005
DB00398	DB01033
DB00398	DB01041
DB00398	DB01042
DB00398	DB01073
DB00398	DB01168
DB00398	DB01169
DB00398	DB01206
DB00398	DB01262
DB00398	DB01280
DB00398	DB02546
DB00398	DB05258
DB00398	DB05472
DB00398	DB06813
DB00398	DB08871
DB00398	DB08935
DB00398	DB09052
DB00398	DB09077
DB00398	DB09122
DB00398	DB12025
DB00398	DB12814
DB00398	DB00445
DB00398	DB00987
DB00398	DB00563
DB00398	DB01204
DB00398	DB09054
DB00398	DB00361
DB00398	DB01008
DB00398	DB04572
DB00398	DB04845
DB00398	DB08916
DB00398	DB06616
DB00398	DB06589
DB00398	DB01030
DB00398	DB00112
DB00398	DB00022
DB00398	DB09053
DB00398	DB01590
DB00398	DB00762
DB00398	DB00227
DB00398	DB00958
DB00398	DB00851
DB00398	DB01248
DB00398	DB08899
DB00398	DB00544
DB00398	DB01101
DB00398	DB09256
DB00398	DB12947
DB00398	DB00864
DB00398	DB08865
DB00398	DB00997
DB00398	DB01229
DB00398	DB05812
DB00398	DB01097
DB00398	DB00072
DB00398	DB08868
DB00398	DB00541
DB00398	DB00007
DB00398	DB00014
DB00398	DB11841
DB00398	DB12174
DB00398	DB12376
DB00398	DB00433
DB00398	DB11718
DB00398	DB00539
DB00398	DB00580
DB00398	DB06803
DB00398	DB15233
DB00398	DB08828
DB00398	DB09330
DB00398	DB08881
DB00398	DB11901
DB00398	DB12768
DB00398	DB12500
DB00398	DB04690
DB00398	DB14840
DB00398	DB09078
DB00398	DB05294
DB00398	DB11363
DB00398	DB11800
DB00398	DB14723
DB00398	DB05465
DB00398	DB06699
DB00398	DB06719
DB00398	DB06825
DB00398	DB01092
DB00398	DB00282
DB00398	DB00605
DB00398	DB00331
DB00398	DB06186
DB00398	DB06809
DB00398	DB00351
DB00398	DB00982
DB00398	DB00377
DB00398	DB09570
DB00398	DB00441
DB00398	DB00773
DB00398	DB00970
DB00398	DB06769
DB00398	DB06772
DB00398	DB08889
DB00398	DB08910
DB00398	DB00877
DB00398	DB06287
DB00398	DB05239
DB00398	DB05889
DB00398	DB09063
DB00398	DB11760
DB00398	DB11963
DB00398	DB08912
DB00398	DB11967
DB00398	DB01254
DB00398	DB11581
DB00398	DB12001
DB00398	DB00188
DB00398	DB06603
DB00398	DB06626
DB00398	DB08896
DB00398	DB00947
DB00398	DB03496
DB00398	DB00307
DB00398	DB00531
DB00398	DB00959
DB00398	DB01181
DB00398	DB14568
DB00398	DB00675
DB00398	DB00741
DB00398	DB00196
DB00398	DB09073
DB00398	DB09074
DB00398	DB06663
DB00398	DB12332
DB00398	DB01259
DB00398	DB00501
DB00398	DB01128
DB00398	DB06791
DB00398	DB11703
DB00398	DB00041
DB00398	DB00444
DB00398	DB00570
DB00398	DB00619
DB00398	DB00694
DB00398	DB01388
DB00398	DB06370
DB00398	DB13874
DB00398	DB00530
DB00398	DB00481
DB00398	DB03010
DB00398	DB05482
DB00398	DB06233
DB00398	DB06469
DB00398	DB07348
DB00398	DB11752
DB00398	DB11805
DB00398	DB12141
DB00398	DB09079
DB00398	DB11952
DB00398	DB12887
DB00398	DB09030
DB00398	DB11886
DB00398	DB06176
DB00398	DB00904
DB00398	DB00499
DB00398	DB00203
DB00398	DB01268
DB00398	DB12130
DB00398	DB00317
DB00398	DB08901
DB00398	DB08911
DB00398	DB12267
DB00398	DB01095
DB00398	DB08875
DB00398	DB00205
DB00398	DB00665
DB00398	DB00755
DB00398	DB11978
DB00398	DB01261
DB00398	DB01217
DB00398	DB11757
DB00398	DB00641
DB00398	DB11689
DB00398	DB15035
DB00398	DB11919
DB00398	DB00831
DB00398	DB00060
DB00398	DB05396
DB00398	DB15119
DB00398	DB15131
DB00398	DB00313
DB00398	DB01024
DB00398	DB05015
DB00398	DB05109
DB00398	DB08877
DB00398	DB09036
DB00398	DB00091
DB00398	DB00279
DB00398	DB00451
DB00398	DB12147
DB00398	DB12015
DB00398	DB00571
DB00398	DB11986
DB00398	DB12941
DB00398	DB11652
DB00398	DB11791
DB00398	DB15685
DB00398	DB00104
DB00398	DB15822
DB00398	DB11853
DB00398	DB15133
DB00398	DB15569
DB00398	DB04868
DB00398	DB11730
DB00398	DB01026
DB00398	DB01167
DB00398	DB06595
DB00398	DB00016
DB00398	DB01234
DB00398	DB00648
DB00398	DB15463
DB00398	DB11672
DB00398	DB16390
DB00398	DB12597
DB00398	DB11697
DB00398	DB06650
DB00398	DB06343
DB00399	DB01041
DB00399	DB00112
DB00399	DB00480
DB00399	DB01268
DB00399	DB06589
DB00399	DB08910
DB00399	DB00580
DB00399	DB00605
DB00399	DB00091
DB00399	DB00282
DB00399	DB00515
DB00399	DB00563
DB00399	DB00864
DB00399	DB00958
DB00428	DB06643
DB00428	DB00008
DB00428	DB00011
DB00428	DB00018
DB00428	DB00022
DB00428	DB00033
DB00428	DB00034
DB00428	DB00041
DB00428	DB00056
DB00428	DB00059
DB00428	DB00068
DB00428	DB00069
DB00428	DB00073
DB00428	DB00078
DB00428	DB00087
DB00428	DB00105
DB00428	DB00188
DB00428	DB00242
DB00428	DB00262
DB00428	DB00290
DB00428	DB00291
DB00428	DB00293
DB00428	DB00305
DB00428	DB00307
DB00428	DB00322
DB00428	DB00352
DB00428	DB00361
DB00428	DB00398
DB00428	DB00432
DB00428	DB00441
DB00428	DB00444
DB00428	DB00445
DB00428	DB00480
DB00428	DB00515
DB00428	DB00526
DB00428	DB00531
DB00428	DB00544
DB00428	DB00563
DB00428	DB00570
DB00428	DB00619
DB00428	DB00631
DB00428	DB00635
DB00428	DB00642
DB00428	DB00694
DB00428	DB00755
DB00428	DB00762
DB00428	DB00773
DB00428	DB00851
DB00428	DB00853
DB00428	DB00928
DB00428	DB00958
DB00428	DB00959
DB00428	DB00970
DB00428	DB00987
DB00428	DB01005
DB00428	DB01008
DB00428	DB01024
DB00428	DB01030
DB00428	DB01033
DB00428	DB01041
DB00428	DB01042
DB00428	DB01073
DB00428	DB01101
DB00428	DB01168
DB00428	DB01169
DB00428	DB01181
DB00428	DB01204
DB00428	DB01206
DB00428	DB01234
DB00428	DB01248
DB00428	DB01254
DB00428	DB01262
DB00428	DB01268
DB00428	DB01280
DB00428	DB01590
DB00428	DB02546
DB00428	DB04572
DB00428	DB04845
DB00428	DB04868
DB00428	DB05015
DB00428	DB05258
DB00428	DB05472
DB00428	DB06589
DB00428	DB06603
DB00428	DB06616
DB00428	DB06769
DB00428	DB06772
DB00428	DB06813
DB00428	DB08871
DB00428	DB08877
DB00428	DB08889
DB00428	DB08901
DB00428	DB08910
DB00428	DB08935
DB00428	DB09036
DB00428	DB09052
DB00428	DB09053
DB00428	DB09054
DB00428	DB09073
DB00428	DB09074
DB00428	DB09077
DB00428	DB09122
DB00428	DB12025
DB00428	DB12814
DB00428	DB12947
DB00428	DB00541
DB00428	DB00877
DB00428	DB00997
DB00428	DB01229
DB00428	DB06287
DB00428	DB05109
DB00428	DB01097
DB00428	DB00072
DB00428	DB08868
DB00428	DB00864
DB00428	DB09030
DB00428	DB12768
DB00428	DB00091
DB00428	DB00016
DB00428	DB15119
DB00428	DB06650
DB00428	DB06343
DB00432	DB06643
DB00432	DB00008
DB00432	DB00011
DB00432	DB00018
DB00432	DB00022
DB00432	DB00033
DB00432	DB00034
DB00432	DB00041
DB00432	DB00056
DB00432	DB00059
DB00432	DB00068
DB00432	DB00069
DB00432	DB00073
DB00432	DB00078
DB00432	DB00087
DB00432	DB00105
DB00432	DB00188
DB00432	DB00242
DB00432	DB00262
DB00432	DB00290
DB00432	DB00291
DB00432	DB00293
DB00432	DB00305
DB00432	DB00307
DB00432	DB00322
DB00432	DB00352
DB00432	DB00361
DB00432	DB00398
DB00432	DB00428
DB00432	DB00441
DB00432	DB00444
DB00432	DB00445
DB00432	DB00480
DB00432	DB00515
DB00432	DB00526
DB00432	DB00531
DB00432	DB00541
DB00432	DB00544
DB00432	DB00563
DB00432	DB00570
DB00432	DB00619
DB00432	DB00631
DB00432	DB00635
DB00432	DB00642
DB00432	DB00694
DB00432	DB00755
DB00432	DB00762
DB00432	DB00773
DB00432	DB00851
DB00432	DB00853
DB00432	DB00877
DB00432	DB00928
DB00432	DB00958
DB00432	DB00959
DB00432	DB00970
DB00432	DB00987
DB00432	DB00997
DB00432	DB01005
DB00432	DB01008
DB00432	DB01024
DB00432	DB01030
DB00432	DB01033
DB00432	DB01041
DB00432	DB01042
DB00432	DB01073
DB00432	DB01101
DB00432	DB01168
DB00432	DB01169
DB00432	DB01181
DB00432	DB01204
DB00432	DB01206
DB00432	DB01229
DB00432	DB01234
DB00432	DB01248
DB00432	DB01254
DB00432	DB01262
DB00432	DB01268
DB00432	DB01280
DB00432	DB01590
DB00432	DB02546
DB00432	DB04572
DB00432	DB04845
DB00432	DB04868
DB00432	DB05015
DB00432	DB05109
DB00432	DB05258
DB00432	DB05472
DB00432	DB06287
DB00432	DB06589
DB00432	DB06603
DB00432	DB06616
DB00432	DB06769
DB00432	DB06772
DB00432	DB06813
DB00432	DB08871
DB00432	DB08877
DB00432	DB08889
DB00432	DB08901
DB00432	DB08910
DB00432	DB08935
DB00432	DB09036
DB00432	DB09052
DB00432	DB09053
DB00432	DB09054
DB00432	DB09073
DB00432	DB09074
DB00432	DB09077
DB00432	DB09122
DB00432	DB12814
DB00432	DB12947
DB00432	DB00313
DB00432	DB00650
DB00432	DB01092
DB00432	DB08912
DB00432	DB09078
DB00432	DB13874
DB00432	DB00279
DB00432	DB11901
DB00432	DB00501
DB00432	DB01097
DB00432	DB00072
DB00432	DB08868
DB00432	DB00864
DB00432	DB00351
DB00432	DB12025
DB00432	DB13044
DB00432	DB12768
DB00432	DB00282
DB00432	DB00580
DB00432	DB00605
DB00432	DB00007
DB00432	DB00014
DB00432	DB00196
DB00432	DB00331
DB00432	DB00377
DB00432	DB00499
DB00432	DB00571
DB00432	DB00665
DB00432	DB01261
DB00432	DB06186
DB00432	DB06809
DB00432	DB08899
DB00432	DB08911
DB00432	DB09256
DB00432	DB09570
DB00432	DB00982
DB00432	DB06370
DB00432	DB11757
DB00432	DB15822
DB00432	DB00091
DB00432	DB00016
DB00432	DB15119
DB00432	DB06650
DB00432	DB06343
DB00433	DB01041
DB00433	DB00571
DB00433	DB00205
DB00433	DB00539
DB00433	DB00619
DB00433	DB01169
DB00433	DB05294
DB00433	DB06176
DB00433	DB11978
DB00433	DB00313
DB00433	DB08881
DB00433	DB00007
DB00433	DB00014
DB00433	DB00526
DB00433	DB00544
DB00433	DB11841
DB00433	DB12141
DB00433	DB12174
DB00433	DB12376
DB00433	DB11718
DB00433	DB06589
DB00433	DB08865
DB00433	DB09063
DB00433	DB09078
DB00433	DB14568
DB00433	DB00104
DB00433	DB00196
DB00433	DB01259
DB00433	DB02546
DB00433	DB05465
DB00433	DB06663
DB00433	DB06699
DB00433	DB06719
DB00433	DB06825
DB00433	DB08871
DB00433	DB11853
DB00433	DB00188
DB00433	DB00398
DB00433	DB00864
DB00433	DB01254
DB00433	DB01268
DB00433	DB08912
DB00433	DB00501
DB00433	DB05812
DB00433	DB06603
DB00433	DB12332
DB00433	DB00091
DB00433	DB00377
DB00433	DB08910
DB00433	DB00831
DB00433	DB00904
DB00433	DB12500
DB00433	DB00997
DB00433	DB01388
DB00433	DB01590
DB00433	DB06370
DB00433	DB15119
DB00433	DB00022
DB00433	DB00317
DB00433	DB00361
DB00433	DB00570
DB00433	DB06287
DB00433	DB00914
DB00433	DB11757
DB00433	DB00203
DB00433	DB00641
DB00433	DB09053
DB00433	DB01095
DB00433	DB00530
DB00433	DB00675
DB00433	DB11963
DB00433	DB13874
DB00433	DB05109
DB00433	DB08901
DB00433	DB00444
DB00433	DB00531
DB00433	DB00541
DB00433	DB01229
DB00433	DB09036
DB00433	DB11986
DB00433	DB01168
DB00433	DB11652
DB00433	DB15569
DB00433	DB00227
DB00433	DB11581
DB00433	DB11730
DB00433	DB01026
DB00433	DB01167
DB00433	DB04868
DB00433	DB06595
DB00433	DB00648
DB00433	DB01234
DB00433	DB08899
DB00433	DB11901
DB00433	DB11672
DB00433	DB16390
DB00433	DB11697
DB00441	DB06643
DB00441	DB00008
DB00441	DB00011
DB00441	DB00018
DB00441	DB00022
DB00441	DB00033
DB00441	DB00034
DB00441	DB00041
DB00441	DB00056
DB00441	DB00059
DB00441	DB00068
DB00441	DB00069
DB00441	DB00073
DB00441	DB00078
DB00441	DB00087
DB00441	DB00105
DB00441	DB00188
DB00441	DB00242
DB00441	DB00262
DB00441	DB00291
DB00441	DB00293
DB00441	DB00305
DB00441	DB00307
DB00441	DB00322
DB00441	DB00352
DB00441	DB00361
DB00441	DB00428
DB00441	DB00432
DB00441	DB00444
DB00441	DB00445
DB00441	DB00480
DB00441	DB00515
DB00441	DB00526
DB00441	DB00531
DB00441	DB00541
DB00441	DB00563
DB00441	DB00570
DB00441	DB00619
DB00441	DB00631
DB00441	DB00635
DB00441	DB00642
DB00441	DB00694
DB00441	DB00755
DB00441	DB00762
DB00441	DB00773
DB00441	DB00851
DB00441	DB00853
DB00441	DB00877
DB00441	DB00928
DB00441	DB00958
DB00441	DB00959
DB00441	DB00970
DB00441	DB00987
DB00441	DB00997
DB00441	DB01005
DB00441	DB01008
DB00441	DB01024
DB00441	DB01030
DB00441	DB01033
DB00441	DB01041
DB00441	DB01042
DB00441	DB01073
DB00441	DB01168
DB00441	DB01181
DB00441	DB01204
DB00441	DB01206
DB00441	DB01229
DB00441	DB01234
DB00441	DB01248
DB00441	DB01254
DB00441	DB01262
DB00441	DB01268
DB00441	DB01280
DB00441	DB02546
DB00441	DB04572
DB00441	DB05015
DB00441	DB05109
DB00441	DB05258
DB00441	DB05472
DB00441	DB06589
DB00441	DB06603
DB00441	DB06616
DB00441	DB06769
DB00441	DB06772
DB00441	DB06813
DB00441	DB08871
DB00441	DB08877
DB00441	DB08910
DB00441	DB08935
DB00441	DB09036
DB00441	DB09052
DB00441	DB09053
DB00441	DB09054
DB00441	DB09074
DB00441	DB09077
DB00441	DB09122
DB00441	DB12025
DB00441	DB12814
DB00441	DB00290
DB00441	DB00544
DB00441	DB01101
DB00441	DB09256
DB00441	DB12947
DB00441	DB01097
DB00441	DB00072
DB00441	DB08868
DB00441	DB00864
DB00441	DB08881
DB00441	DB11901
DB00441	DB12768
DB00441	DB00282
DB00441	DB00580
DB00441	DB00605
DB00441	DB00007
DB00441	DB00014
DB00441	DB00279
DB00441	DB00331
DB00441	DB00351
DB00441	DB00377
DB00441	DB00499
DB00441	DB00571
DB00441	DB00665
DB00441	DB06186
DB00441	DB06809
DB00441	DB08911
DB00441	DB09570
DB00441	DB00501
DB00441	DB00982
DB00441	DB06370
DB00441	DB00451
DB00441	DB00398
DB00441	DB01169
DB00441	DB01590
DB00441	DB04845
DB00441	DB04868
DB00441	DB06287
DB00441	DB08889
DB00441	DB08901
DB00441	DB09073
DB00441	DB00196
DB00441	DB08899
DB00441	DB09030
DB00441	DB00203
DB00441	DB00539
DB00441	DB00641
DB00441	DB00675
DB00441	DB01026
DB00441	DB01167
DB00441	DB01259
DB00441	DB01388
DB00441	DB05294
DB00441	DB07348
DB00441	DB08865
DB00441	DB08896
DB00441	DB08916
DB00441	DB11581
DB00441	DB11757
DB00441	DB11828
DB00441	DB11963
DB00441	DB11978
DB00441	DB11986
DB00441	DB12500
DB00441	DB13874
DB00441	DB14840
DB00441	DB15822
DB00441	DB01261
DB00441	DB05239
DB00441	DB05889
DB00441	DB06176
DB00441	DB06626
DB00441	DB08912
DB00441	DB09063
DB00441	DB09330
DB00441	DB11760
DB00441	DB11967
DB00441	DB09078
DB00441	DB09079
DB00441	DB11689
DB00441	DB11952
DB00441	DB12141
DB00441	DB12887
DB00441	DB12941
DB00441	DB14723
DB00441	DB12001
DB00441	DB11853
DB00441	DB11800
DB00441	DB00091
DB00441	DB12147
DB00441	DB11652
DB00441	DB11791
DB00441	DB15694
DB00441	DB15133
DB00441	DB15569
DB00441	DB00016
DB00441	DB12130
DB00441	DB11672
DB00441	DB12597
DB00441	DB15119
DB00441	DB11697
DB00441	DB06650
DB00441	DB06343
DB00444	DB06643
DB00444	DB00008
DB00444	DB00011
DB00444	DB00018
DB00444	DB00022
DB00444	DB00033
DB00444	DB00034
DB00444	DB00056
DB00444	DB00059
DB00444	DB00068
DB00444	DB00069
DB00444	DB00073
DB00444	DB00078
DB00444	DB00087
DB00444	DB00105
DB00444	DB00242
DB00444	DB00262
DB00444	DB00290
DB00444	DB00291
DB00444	DB00293
DB00444	DB00305
DB00444	DB00322
DB00444	DB00352
DB00444	DB00428
DB00444	DB00432
DB00444	DB00441
DB00444	DB00445
DB00444	DB00480
DB00444	DB00515
DB00444	DB00526
DB00444	DB00544
DB00444	DB00631
DB00444	DB00635
DB00444	DB00642
DB00444	DB00851
DB00444	DB00853
DB00444	DB00928
DB00444	DB00958
DB00444	DB00970
DB00444	DB01005
DB00444	DB01024
DB00444	DB01033
DB00444	DB01041
DB00444	DB01042
DB00444	DB01073
DB00444	DB01168
DB00444	DB01169
DB00444	DB01206
DB00444	DB01262
DB00444	DB01280
DB00444	DB02546
DB00444	DB05258
DB00444	DB05472
DB00444	DB06769
DB00444	DB06813
DB00444	DB08871
DB00444	DB08889
DB00444	DB08935
DB00444	DB09052
DB00444	DB09077
DB00444	DB09122
DB00444	DB12025
DB00444	DB12814
DB00444	DB12947
DB00444	DB00987
DB00444	DB05015
DB00444	DB01030
DB00444	DB01204
DB00444	DB08912
DB00444	DB09053
DB00444	DB00227
DB00444	DB00864
DB00444	DB08865
DB00444	DB01097
DB00444	DB00072
DB00444	DB08868
DB00444	DB00541
DB00444	DB01092
DB00444	DB01217
DB00444	DB06366
DB00444	DB00112
DB00444	DB11901
DB00444	DB12768
DB00444	DB12500
DB00444	DB12941
DB00444	DB08916
DB00444	DB11978
DB00444	DB14840
DB00444	DB15133
DB00444	DB11800
DB00444	DB00307
DB00444	DB00531
DB00444	DB00959
DB00444	DB01181
DB00444	DB00675
DB00444	DB00741
DB00444	DB14568
DB00444	DB15822
DB00444	DB00196
DB00444	DB06589
DB00444	DB09073
DB00444	DB09074
DB00444	DB12332
DB00444	DB09063
DB00444	DB00501
DB00444	DB01259
DB00444	DB01128
DB00444	DB06663
DB00444	DB06791
DB00444	DB00041
DB00444	DB00188
DB00444	DB00361
DB00444	DB00398
DB00444	DB00563
DB00444	DB00570
DB00444	DB00619
DB00444	DB00694
DB00444	DB00997
DB00444	DB01248
DB00444	DB01268
DB00444	DB04572
DB00444	DB04845
DB00444	DB05109
DB00444	DB06603
DB00444	DB06616
DB00444	DB08877
DB00444	DB08901
DB00444	DB08910
DB00444	DB09054
DB00444	DB11703
DB00444	DB05294
DB00444	DB11963
DB00444	DB06370
DB00444	DB01008
DB00444	DB01254
DB00444	DB01590
DB00444	DB08881
DB00444	DB12015
DB00444	DB00530
DB00444	DB08896
DB00444	DB11363
DB00444	DB11581
DB00444	DB12001
DB00444	DB13874
DB00444	DB05239
DB00444	DB12147
DB00444	DB01388
DB00444	DB06626
DB00444	DB15035
DB00444	DB09143
DB00444	DB11828
DB00444	DB12978
DB00444	DB00481
DB00444	DB03010
DB00444	DB05482
DB00444	DB06233
DB00444	DB06469
DB00444	DB07348
DB00444	DB11752
DB00444	DB11805
DB00444	DB09570
DB00444	DB00313
DB00444	DB12267
DB00444	DB09330
DB00444	DB00773
DB00444	DB12141
DB00444	DB09030
DB00444	DB09079
DB00444	DB11952
DB00444	DB12887
DB00444	DB11886
DB00444	DB00755
DB00444	DB00762
DB00444	DB06772
DB00444	DB09256
DB00444	DB12130
DB00444	DB00877
DB00444	DB01229
DB00444	DB06287
DB00444	DB11757
DB00444	DB00499
DB00444	DB00203
DB00444	DB00904
DB00444	DB00571
DB00444	DB00641
DB00444	DB06176
DB00444	DB11689
DB00444	DB11853
DB00444	DB01095
DB00444	DB00317
DB00444	DB01006
DB00444	DB00665
DB00444	DB00580
DB00444	DB06803
DB00444	DB15233
DB00444	DB08828
DB00444	DB01101
DB00444	DB08875
DB00444	DB00831
DB00444	DB00433
DB00444	DB09036
DB00444	DB00091
DB00444	DB11986
DB00444	DB11652
DB00444	DB11791
DB00444	DB00104
DB00444	DB15569
DB00444	DB04868
DB00444	DB01026
DB00444	DB01167
DB00444	DB11730
DB00444	DB06595
DB00444	DB00016
DB00444	DB01234
DB00444	DB08899
DB00444	DB00648
DB00444	DB15463
DB00444	DB11672
DB00444	DB16390
DB00444	DB12597
DB00444	DB15119
DB00444	DB11697
DB00444	DB06650
DB00444	DB06343
DB00445	DB06643
DB00445	DB00008
DB00445	DB00011
DB00445	DB00018
DB00445	DB00022
DB00445	DB00033
DB00445	DB00034
DB00445	DB00041
DB00445	DB00056
DB00445	DB00059
DB00445	DB00068
DB00445	DB00069
DB00445	DB00073
DB00445	DB00078
DB00445	DB00087
DB00445	DB00105
DB00445	DB00242
DB00445	DB00262
DB00445	DB00290
DB00445	DB00291
DB00445	DB00293
DB00445	DB00305
DB00445	DB00307
DB00445	DB00322
DB00445	DB00352
DB00445	DB00361
DB00445	DB00428
DB00445	DB00432
DB00445	DB00441
DB00445	DB00444
DB00445	DB00480
DB00445	DB00515
DB00445	DB00531
DB00445	DB00541
DB00445	DB00563
DB00445	DB00570
DB00445	DB00631
DB00445	DB00635
DB00445	DB00642
DB00445	DB00694
DB00445	DB00755
DB00445	DB00762
DB00445	DB00773
DB00445	DB00851
DB00445	DB00853
DB00445	DB00877
DB00445	DB00928
DB00445	DB00958
DB00445	DB00959
DB00445	DB00970
DB00445	DB00987
DB00445	DB00997
DB00445	DB01005
DB00445	DB01008
DB00445	DB01024
DB00445	DB01030
DB00445	DB01033
DB00445	DB01041
DB00445	DB01042
DB00445	DB01073
DB00445	DB01101
DB00445	DB01168
DB00445	DB01181
DB00445	DB01204
DB00445	DB01206
DB00445	DB01229
DB00445	DB01234
DB00445	DB01248
DB00445	DB01262
DB00445	DB01280
DB00445	DB01590
DB00445	DB04572
DB00445	DB04845
DB00445	DB05015
DB00445	DB05109
DB00445	DB05258
DB00445	DB05472
DB00445	DB06287
DB00445	DB06616
DB00445	DB06769
DB00445	DB06772
DB00445	DB06813
DB00445	DB08877
DB00445	DB08889
DB00445	DB08901
DB00445	DB08910
DB00445	DB08935
DB00445	DB09036
DB00445	DB09052
DB00445	DB09053
DB00445	DB09054
DB00445	DB09073
DB00445	DB09074
DB00445	DB09077
DB00445	DB09122
DB00445	DB12025
DB00445	DB12814
DB00445	DB12947
DB00445	DB00188
DB00445	DB00398
DB00445	DB00526
DB00445	DB00544
DB00445	DB00619
DB00445	DB01169
DB00445	DB01254
DB00445	DB01268
DB00445	DB02546
DB00445	DB04868
DB00445	DB06589
DB00445	DB06603
DB00445	DB08871
DB00445	DB00501
DB00445	DB01097
DB00445	DB08868
DB00445	DB00864
DB00445	DB01092
DB00445	DB01217
DB00445	DB00675
DB00445	DB06366
DB00445	DB00112
DB00445	DB09030
DB00445	DB12768
DB00445	DB00091
DB00445	DB01026
DB00445	DB12978
DB00445	DB00072
DB00445	DB00016
DB00445	DB15119
DB00445	DB06650
DB00445	DB06343
DB00451	DB08916
DB00451	DB00481
DB00451	DB00501
DB00451	DB00997
DB00451	DB00541
DB00451	DB01217
DB00451	DB00641
DB00451	DB00755
DB00451	DB11757
DB00451	DB11978
DB00451	DB00227
DB00451	DB00531
DB00451	DB01095
DB00451	DB01181
